Date,Open,High,Low,Close,Adj Close,Volume
09/11/2001,3860,3860,3860,3860,2798.626709,0
12/11/2001,4010,4050,3930,4000,2900.13208,23500000
13/11/2001,3920,4000,3900,4000,2900.13208,30010000
14/11/2001,4100,4300,4060,4300,3117.642578,75030000
15/11/2001,4210,4290,4150,4190,3037.888916,36275000
16/11/2001,4160,4190,4070,4180,3030.638184,35795000
19/11/2001,4100,4400,4100,4370,3168.393799,39315000
20/11/2001,4400,4460,4270,4270,3095.891357,37695000
21/11/2001,4160,4300,4150,4220,3059.639404,33430000
22/11/2001,4230,4320,4160,4320,3132.142822,17595000
23/11/2001,4340,4450,4300,4440,3219.147705,27370000
26/11/2001,4470,4620,4470,4600,3335.1521,37990000
27/11/2001,4640,4660,4570,4620,3349.6521,41960000
28/11/2001,4540,4600,4350,4380,3175.644287,29700000
29/11/2001,4290,4490,4170,4200,3045.138184,53265000
30/11/2001,4460,4460,4330,4360,3161.143555,31230000
03/12/2001,4430,4500,4290,4490,3255.398926,32860000
04/12/2001,4530,4610,4440,4600,3335.1521,32740000
05/12/2001,4760,5290,4740,5290,3835.424316,115130000
06/12/2001,5560,5860,5350,5500,3987.682373,114630000
07/12/2001,5400,5730,5330,5670,4110.936523,58705000
10/12/2001,5580,5580,5170,5200,3770.173096,65280000
11/12/2001,5040,5190,4970,5170,3748.419922,52625000
12/12/2001,5160,5420,5030,5400,3915.178955,53895000
13/12/2001,5400,5430,5220,5300,3842.674561,63765000
14/12/2001,5110,5230,5090,5100,3697.668213,46510000
17/12/2001,5010,5150,4920,5010,3632.416992,41255000
18/12/2001,5080,5390,5080,5210,3777.421387,56725000
19/12/2001,5310,5350,5250,5280,3828.175293,30870000
20/12/2001,5200,5410,5110,5300,3842.674561,32435000
21/12/2001,5100,5190,5000,5030,3646.916748,41650000
24/12/2001,5050,5160,5010,5050,3661.417969,20430000
25/12/2001,5050,5050,5050,5050,3661.417969,0
26/12/2001,5130,5190,5080,5160,3741.171143,21745000
27/12/2001,5200,5420,5180,5400,3915.178955,40355000
28/12/2001,5600,5620,5510,5580,4045.685059,38480000
31/12/2001,5580,5580,5580,5580,4045.685059,0
01/01/2002,5580,5580,5580,5580,4045.685059,0
02/01/2002,5660,6160,5620,6160,4466.203125,57100000
03/01/2002,6160,6160,6160,6160,4466.203125,0
04/01/2002,6380,6410,6290,6380,4625.712402,50470000
07/01/2002,6260,6430,6170,6360,4611.209473,51455000
08/01/2002,6390,6390,6190,6230,4516.955566,38005000
09/01/2002,6210,6450,6190,6450,4676.463867,45120000
10/01/2002,6360,6420,6160,6160,4466.203125,54845000
11/01/2002,6240,6350,6040,6120,4437.20166,47680000
14/01/2002,6050,6600,6040,6600,4785.216797,48900000
15/01/2002,6430,6460,6160,6240,4524.206543,68875000
16/01/2002,6150,6250,6030,6030,4371.950195,60330000
17/01/2002,5900,6060,5860,6000,4350.19873,55605000
18/01/2002,6010,6040,5880,5920,4292.194824,44260000
21/01/2002,5800,5840,5720,5820,4219.692871,41265000
22/01/2002,5840,6050,5840,6000,4350.19873,32895000
23/01/2002,5800,6190,5780,6160,4466.203125,39900000
24/01/2002,6220,6370,6180,6200,4495.205566,38415000
25/01/2002,6330,6570,6260,6460,4683.714355,56875000
28/01/2002,6580,6580,6350,6370,4618.461426,33735000
29/01/2002,6370,6450,6290,6300,4567.70752,32140000
30/01/2002,6010,6180,6010,6060,4393.700195,39580000
31/01/2002,6060,6060,6060,6060,4393.700195,0
01/02/2002,6200,6320,6090,6180,4480.704102,35640000
04/02/2002,6200,6330,6180,6240,4524.206543,23805000
05/02/2002,6200,6490,6140,6460,4683.714355,48675000
06/02/2002,6400,6480,6360,6380,4625.712402,31845000
07/02/2002,6300,6460,6240,6300,4567.70752,36975000
08/02/2002,6320,6420,6220,6420,4654.714844,34105000
11/02/2002,6420,6420,6420,6420,4654.714844,0
12/02/2002,6420,6420,6420,6420,4654.714844,0
13/02/2002,6420,6420,6420,6420,4654.714844,0
14/02/2002,6740,7100,6630,7100,5147.733887,98365000
15/02/2002,6940,7000,6810,6830,4951.975098,42860000
18/02/2002,6820,6910,6780,6860,4973.727539,35695000
19/02/2002,6900,7040,6790,6850,4966.477539,36270000
20/02/2002,6700,6870,6700,6800,4930.224121,34980000
21/02/2002,6860,6890,6540,6760,4901.222168,51595000
22/02/2002,6550,6680,6530,6670,4835.969727,47120000
25/02/2002,6610,6730,6530,6640,4814.219727,33955000
26/02/2002,6820,6880,6660,6740,4886.723145,34055000
27/02/2002,6660,7000,6660,7000,5075.231934,45875000
28/02/2002,7000,7010,6860,6860,4973.727539,43075000
01/03/2002,6860,6860,6860,6860,4973.727539,0
04/03/2002,7010,7260,7000,7000,5075.231934,60950000
05/03/2002,7270,7280,7120,7220,5234.738281,48115000
06/03/2002,7220,7360,7150,7260,5263.739258,30955000
07/03/2002,7370,7370,7110,7120,5162.234375,24780000
08/03/2002,7100,7150,6910,6980,5060.731445,36710000
11/03/2002,7000,7040,6870,6970,5053.479004,36135000
12/03/2002,6880,7070,6860,7060,5118.73291,39365000
13/03/2002,6910,7050,6910,6960,5046.228027,33440000
14/03/2002,6890,6900,6580,6880,4988.226563,105785000
15/03/2002,6680,6730,6580,6600,4785.216797,71515000
18/03/2002,6700,6720,6580,6640,4814.219727,51835000
19/03/2002,6660,6980,6660,6980,5060.731445,63005000
20/03/2002,7020,7120,6930,6980,5060.731445,43105000
21/03/2002,6800,6910,6800,6830,4951.975098,33605000
22/03/2002,6900,7140,6790,7010,5082.480957,48595000
25/03/2002,7060,7060,6800,6800,4930.224121,54505000
26/03/2002,6770,6980,6730,6980,5060.731445,42195000
27/03/2002,7000,7310,7000,7270,5270.990723,61410000
28/03/2002,7250,7400,7150,7150,5183.986328,39260000
29/03/2002,7300,7420,7260,7360,5336.243652,36935000
01/04/2002,7500,7690,7410,7480,5423.248535,57465000
02/04/2002,7560,7970,7400,7970,5778.513184,78395000
03/04/2002,7950,8100,7860,8080,5858.268555,60430000
04/04/2002,7980,7980,7730,7780,5640.756836,70795000
05/04/2002,7780,7780,7780,7780,5640.756836,0
08/04/2002,7760,7760,7380,7380,5350.743164,77600000
09/04/2002,7400,7470,7320,7380,5350.743164,52740000
10/04/2002,7380,7390,7110,7120,5162.234375,65180000
11/04/2002,7150,7300,7120,7190,5212.987305,71690000
12/04/2002,7190,7430,7110,7380,5350.743164,55420000
15/04/2002,7440,7760,7440,7700,5582.754395,42665000
16/04/2002,7700,7820,7630,7780,5640.756836,42525000
17/04/2002,8010,8220,7980,8120,5887.269531,77025000
18/04/2002,8000,8170,7950,8130,5894.518555,48785000
19/04/2002,8130,8270,7920,7920,5742.260254,61985000
22/04/2002,8060,8340,8040,8200,5945.27002,61720000
23/04/2002,8200,8560,8110,8540,6191.782715,59890000
24/04/2002,8460,8640,8360,8640,6264.285645,39980000
25/04/2002,8430,8520,8250,8260,5988.774902,51010000
26/04/2002,8140,8230,7990,8000,5800.26416,56155000
29/04/2002,7800,7930,7610,7620,5524.75293,53330000
30/04/2002,7660,7770,7560,7640,5539.251953,44785000
01/05/2002,7640,7640,7640,7640,5539.251953,0
02/05/2002,7740,7740,7530,7590,5503.000977,51900000
03/05/2002,7440,7490,7260,7400,5365.245117,55535000
06/05/2002,7130,7220,6960,6960,5046.228027,55135000
07/05/2002,6810,7040,6700,7040,5104.23291,72025000
08/05/2002,7160,7380,7130,7250,5256.489258,53325000
09/05/2002,7540,7560,7240,7240,5249.239746,74720000
10/05/2002,7010,7100,6640,6680,4843.223145,100015000
13/05/2002,6560,6770,6410,6710,4864.972168,67570000
14/05/2002,6940,7170,6900,7160,5191.236328,59730000
15/05/2002,7360,7620,7340,7520,5452.249023,70610000
16/05/2002,7520,7530,7390,7400,5365.245117,30645000
17/05/2002,7500,7670,7470,7650,5546.501465,40355000
20/05/2002,7600,7610,7400,7400,5365.245117,30245000
21/05/2002,7290,7360,7100,7120,5162.234375,40335000
22/05/2002,7100,7400,7030,7400,5365.245117,37960000
23/05/2002,7340,7380,7190,7200,5220.23877,37015000
24/05/2002,7360,7420,7300,7320,5307.242188,34335000
27/05/2002,7200,7390,7190,7230,5241.988281,19350000
28/05/2002,7250,7400,7210,7390,5357.994141,23475000
29/05/2002,7300,7300,7080,7240,5249.239746,39030000
30/05/2002,7130,7210,7040,7100,5147.733887,31370000
31/05/2002,7080,7130,6840,6840,4959.226563,44735000
03/06/2002,6720,7080,6720,7020,5089.732422,34900000
04/06/2002,6820,7080,6810,7040,5104.23291,28405000
05/06/2002,7160,7250,7090,7110,5154.98584,25415000
06/06/2002,7110,7110,7110,7110,5154.98584,0
07/06/2002,6910,6990,6880,6900,5002.729004,39460000
10/06/2002,6980,7050,6960,7000,5075.231934,28000000
11/06/2002,7000,7020,6880,7000,5075.231934,22005000
12/06/2002,6930,7040,6920,7040,5104.23291,42905000
13/06/2002,7040,7040,7040,7040,5104.23291,0
14/06/2002,7070,7320,7060,7190,5212.987305,37845000
17/06/2002,7220,7290,7160,7180,5205.738281,28255000
18/06/2002,7400,7500,7230,7260,5263.739258,41960000
19/06/2002,7260,7320,6870,6970,5053.479004,63065000
20/06/2002,6800,6880,6670,6820,4944.725098,42950000
21/06/2002,6700,6910,6610,6800,4930.224121,48655000
24/06/2002,6630,6820,6630,6780,4915.722656,27915000
25/06/2002,6900,6940,6760,6770,4908.474609,30155000
26/06/2002,6600,6610,6180,6180,4480.704102,64210000
27/06/2002,6380,6430,6220,6260,4538.707031,44755000
28/06/2002,6500,6690,6440,6580,4770.715332,45560000
01/07/2002,6580,6580,6580,6580,4770.715332,0
02/07/2002,6440,6800,6360,6750,4893.973633,40600000
03/07/2002,6630,6830,6530,6760,4901.222168,40585000
04/07/2002,6850,7000,6850,7000,5075.231934,37020000
05/07/2002,7000,7210,6980,7160,5191.236328,45015000
08/07/2002,7400,7410,7100,7180,5205.738281,54385000
09/07/2002,7200,7300,7110,7240,5249.239746,33070000
10/07/2002,7100,7170,6890,6940,5031.730469,35655000
11/07/2002,6740,6780,6630,6630,4806.970215,37980000
12/07/2002,6880,7090,6820,7040,5104.23291,40000000
15/07/2002,6960,7220,6960,7060,5118.73291,36755000
16/07/2002,7200,7230,7020,7080,5133.235352,42635000
17/07/2002,7080,7080,7080,7080,5133.235352,0
18/07/2002,7070,7210,7050,7140,5176.73584,40105000
19/07/2002,7000,7010,6760,6830,4951.975098,43190000
22/07/2002,6570,6690,6540,6600,4785.216797,39480000
23/07/2002,6520,6900,6430,6900,5002.729004,41355000
24/07/2002,6660,6740,6590,6700,4857.722168,33850000
25/07/2002,7000,7020,6780,6780,4915.722656,47515000
26/07/2002,6590,6660,6340,6400,4640.210938,63865000
29/07/2002,6480,6550,6380,6500,4712.71582,28925000
30/07/2002,6660,6780,6660,6660,4828.721191,31170000
31/07/2002,6650,6740,6620,6650,4821.469238,27480000
01/08/2002,6670,6670,6420,6490,4705.463867,26135000
02/08/2002,6350,6440,6240,6390,4632.961426,51860000
05/08/2002,6310,6340,6160,6180,4480.704102,32540000
06/08/2002,6100,6100,5970,6000,4350.19873,61465000
07/08/2002,6170,6280,6130,6240,4524.206543,35240000
08/08/2002,6400,6400,6220,6270,4545.957031,47335000
09/08/2002,6390,6450,6350,6380,4625.712402,31175000
12/08/2002,6380,6420,6260,6340,4596.709961,38830000
13/08/2002,6340,6490,6340,6490,4705.463867,19635000
14/08/2002,6440,6460,6360,6440,4669.212891,35980000
15/08/2002,6440,6440,6440,6440,4669.212891,0
16/08/2002,6600,6660,6500,6510,4719.965332,31750000
19/08/2002,6640,6700,6570,6660,4828.721191,23175000
20/08/2002,6800,6940,6770,6920,5017.229004,42485000
21/08/2002,6920,7000,6850,7000,5075.231934,40045000
22/08/2002,7040,7060,6930,6950,5038.97998,39610000
23/08/2002,6950,6950,6950,6950,5038.97998,0
26/08/2002,6840,6840,6770,6810,4937.475098,31810000
27/08/2002,6810,6830,6660,6660,4828.721191,33835000
28/08/2002,6500,6660,6500,6560,4756.217285,29830000
29/08/2002,6720,6720,6480,6560,4756.217285,28695000
30/08/2002,6520,6640,6480,6620,4799.71875,31530000
02/09/2002,6590,6800,6570,6800,4930.224121,28810000
03/09/2002,6820,6840,6650,6670,4835.969727,22945000
04/09/2002,6520,6560,6430,6480,4698.214844,33640000
05/09/2002,6560,6570,6420,6420,4654.714844,17770000
06/09/2002,6370,6490,6360,6440,4669.212891,27970000
09/09/2002,6530,6570,6430,6470,4690.964844,22015000
10/09/2002,6490,6600,6480,6600,4785.216797,17320000
11/09/2002,6670,6790,6620,6730,4879.474121,26610000
12/09/2002,6770,6860,6710,6860,4973.727539,32885000
13/09/2002,6730,6740,6630,6630,4806.970215,23920000
16/09/2002,6680,6680,6540,6550,4748.966309,19385000
17/09/2002,6680,6840,6610,6840,4959.226563,33655000
18/09/2002,6640,6700,6600,6660,4828.721191,28480000
19/09/2002,6700,6790,6670,6700,4857.722168,21495000
20/09/2002,6700,6700,6700,6700,4857.722168,0
23/09/2002,6560,6600,6370,6430,4661.963379,44800000
24/09/2002,6260,6380,6220,6380,4625.712402,44650000
25/09/2002,6260,6340,6080,6140,4451.702148,42295000
26/09/2002,6320,6370,6180,6280,4553.206055,42535000
27/09/2002,6160,6320,6140,6190,4487.953613,30845000
30/09/2002,5990,6000,5880,5970,4328.446289,40780000
01/10/2002,5820,5990,5820,5950,4313.946777,34580000
02/10/2002,6140,6160,5960,5990,4342.947266,36470000
03/10/2002,5990,5990,5990,5990,4342.947266,0
04/10/2002,5840,6150,5840,6120,4437.20166,34510000
07/10/2002,6060,6080,5920,5920,4292.194824,22180000
08/10/2002,5890,6000,5890,6000,4350.19873,29610000
09/10/2002,6040,6040,5920,5950,4313.946777,27245000
10/10/2002,5810,5870,5450,5470,3965.930176,72530000
11/10/2002,5670,5670,5310,5470,3965.930176,67420000
14/10/2002,5700,5810,5660,5760,4176.189941,48320000
15/10/2002,5860,6050,5750,6000,4350.19873,45910000
16/10/2002,6100,6140,5950,6100,4422.700684,52820000
17/10/2002,6060,6220,5930,6150,4458.953125,58125000
18/10/2002,6400,6610,6320,6530,4734.46582,90720000
21/10/2002,6500,6630,6420,6480,4698.214844,32510000
22/10/2002,6630,6640,6260,6390,4632.961426,40335000
23/10/2002,6410,6560,6270,6560,4756.217285,46750000
24/10/2002,6650,6760,6640,6680,4843.223145,50295000
25/10/2002,6610,6840,6610,6800,4930.224121,45285000
28/10/2002,6960,7260,6950,7220,5234.738281,57720000
29/10/2002,7190,7260,7060,7060,5118.73291,45245000
30/10/2002,6940,6980,6640,6760,4901.222168,63295000
31/10/2002,6900,6960,6750,6900,5002.729004,41280000
01/11/2002,6860,6920,6770,6820,4944.725098,27225000
04/11/2002,7080,7370,7030,7350,5328.992676,68795000
05/11/2002,7390,7400,7140,7230,5241.988281,46110000
06/11/2002,7360,7370,7230,7310,5299.990723,32750000
07/11/2002,7310,7380,7180,7330,5314.492188,41545000
08/11/2002,7120,7190,7040,7190,5212.987305,36000000
11/11/2002,7120,7120,6900,6980,5060.731445,27855000
12/11/2002,6790,6950,6770,6930,5024.478027,33100000
13/11/2002,6990,7020,6890,6980,5060.731445,38210000
14/11/2002,6900,6980,6780,6800,4930.224121,31635000
15/11/2002,7020,7160,6990,7160,5191.236328,41990000
18/11/2002,7160,7170,6990,7020,5089.732422,28460000
19/11/2002,6920,7050,6920,7050,5111.483887,20825000
20/11/2002,7060,7210,6990,7200,5220.23877,40270000
21/11/2002,7420,7470,7360,7380,5350.743164,55060000
22/11/2002,7560,7600,7460,7460,5408.746094,48550000
25/11/2002,7500,7600,7460,7570,5488.5,32420000
26/11/2002,7590,7640,7490,7570,5488.5,39225000
27/11/2002,7440,7600,7440,7600,5510.251465,23900000
28/11/2002,7740,7850,7660,7700,5582.754395,38735000
29/11/2002,7710,7760,7650,7740,5611.755371,28085000
02/12/2002,7740,7740,7740,7740,5611.755371,0
03/12/2002,7760,7900,7700,7860,5698.758789,37660000
04/12/2002,7720,7750,7470,7470,5415.99707,42435000
05/12/2002,7380,7500,7270,7470,5415.99707,46550000
06/12/2002,7400,7480,7330,7440,5394.24707,27790000
09/12/2002,7460,7480,7300,7450,5401.496582,39300000
10/12/2002,7280,7320,7240,7290,5285.490234,31780000
11/12/2002,7340,7350,7210,7320,5307.242188,35140000
12/12/2002,7310,7360,7310,7360,5336.243652,57605000
13/12/2002,7300,7330,7180,7240,5249.239746,31630000
16/12/2002,7060,7120,6960,6970,5053.479004,50650000
17/12/2002,7100,7140,7040,7070,5125.983887,45230000
18/12/2002,6940,7200,6900,7150,5183.986328,31875000
19/12/2002,7150,7150,7150,7150,5183.986328,0
20/12/2002,7120,7200,7010,7160,5191.236328,30960000
23/12/2002,7160,7180,6940,6960,5046.228027,25675000
24/12/2002,6900,6980,6830,6850,4966.477539,24370000
25/12/2002,6850,6850,6850,6850,4966.477539,0
26/12/2002,6850,6880,6740,6790,4922.975098,26020000
27/12/2002,6700,6870,6680,6720,4872.224609,23135000
30/12/2002,6610,6700,6260,6280,4553.206055,49905000
31/12/2002,6280,6280,6280,6280,4553.206055,0
01/01/2003,6280,6280,6280,6280,4553.206055,0
02/01/2003,6380,6460,6300,6430,4661.963379,25580000
03/01/2003,6700,7000,6640,6880,4988.226563,55530000
06/01/2003,6940,7030,6880,6990,5067.980469,24970000
07/01/2003,7180,7180,6840,6850,4966.477539,28895000
08/01/2003,6920,6930,6770,6800,4930.224121,25210000
09/01/2003,6620,6660,6420,6460,4683.714355,75290000
10/01/2003,6600,6650,6340,6480,4698.214844,62640000
13/01/2003,6400,6690,6370,6690,4850.470703,31445000
14/01/2003,6600,6650,6500,6570,4763.46875,26320000
15/01/2003,6600,6670,6440,6480,4698.214844,32735000
16/01/2003,6400,6600,6320,6600,4785.216797,40380000
17/01/2003,6550,6570,6410,6410,4647.460938,24405000
20/01/2003,6240,6420,6240,6400,4640.210938,18610000
21/01/2003,6360,6400,6290,6380,4625.712402,26675000
22/01/2003,6290,6370,6180,6230,4516.955566,32670000
23/01/2003,6230,6370,6150,6320,4582.208984,36700000
24/01/2003,6320,6340,6130,6260,4538.707031,33445000
27/01/2003,6020,6100,5970,5980,4335.697754,46465000
28/01/2003,5980,6140,5980,6140,4451.702148,26430000
29/01/2003,6070,6130,5800,5830,4226.943359,46520000
30/01/2003,5860,5910,5790,5830,4226.943359,35065000
31/01/2003,5830,5830,5830,5830,4226.943359,0
03/02/2003,5780,5890,5720,5860,4248.693848,28670000
04/02/2003,5860,5960,5840,5880,4263.194336,40850000
05/02/2003,5780,5910,5780,5820,4219.692871,21430000
06/02/2003,5810,5840,5630,5660,4103.686035,38460000
07/02/2003,5600,5640,5400,5480,3973.183105,48695000
10/02/2003,5420,5460,5350,5390,3907.928467,39390000
11/02/2003,5400,5510,5190,5430,3936.929688,52050000
12/02/2003,5320,5600,5320,5600,4060.186035,38100000
13/02/2003,5580,5610,5430,5430,3936.929688,38935000
14/02/2003,5400,5460,5320,5460,3958.678955,31730000
17/02/2003,5640,5840,5600,5810,4212.440918,43155000
18/02/2003,5820,5870,5720,5860,4248.693848,25315000
19/02/2003,6000,6160,5940,5940,4306.695801,49545000
20/02/2003,5880,6060,5880,6050,4386.450684,33430000
21/02/2003,6100,6100,5990,6040,4379.20166,21490000
24/02/2003,6060,6280,6060,6190,4487.953613,33000000
25/02/2003,6000,6040,5790,5790,4197.941406,47465000
26/02/2003,5790,5840,5650,5680,4118.1875,32980000
27/02/2003,5600,5710,5520,5670,4110.936523,37950000
28/02/2003,5670,5740,5580,5590,4052.935303,20490000
03/03/2003,5590,5900,5590,5900,4277.695801,25520000
04/03/2003,5750,5780,5650,5700,4132.688965,25405000
05/03/2003,5560,5590,5460,5520,4002.182617,33420000
06/03/2003,5580,5580,5430,5520,4002.182617,19110000
07/03/2003,5460,5700,5400,5620,4074.687012,39685000
10/03/2003,5690,5780,5640,5730,4154.439941,29210000
11/03/2003,5690,5800,5600,5750,4168.938965,51570000
12/03/2003,5750,5830,5730,5800,4205.192383,50580000
13/03/2003,5810,5830,5650,5800,4205.192383,53845000
14/03/2003,5980,6060,5860,5930,4299.446777,38295000
17/03/2003,5930,5940,5640,5760,4176.189941,38500000
18/03/2003,5990,6030,5870,5980,4335.697754,42135000
19/03/2003,5920,6020,5880,5920,4292.194824,29355000
20/03/2003,6000,6230,5960,6230,4516.955566,59500000
21/03/2003,6230,6330,6170,6300,4567.70752,31155000
24/03/2003,6340,6340,6220,6250,4531.456055,41540000
25/03/2003,6140,6140,6060,6120,4437.20166,44210000
26/03/2003,6160,6210,6060,6080,4408.201172,45140000
27/03/2003,5980,6050,5930,5970,4328.446289,24130000
28/03/2003,5980,6140,5930,6140,4451.702148,33220000
31/03/2003,5960,6000,5680,5680,4118.1875,46440000
01/04/2003,5560,5680,5480,5680,4118.1875,49730000
02/04/2003,5700,5740,5550,5580,4045.685059,60345000
03/04/2003,5720,5750,5580,5580,4045.685059,59235000
04/04/2003,5520,5710,5440,5670,4110.936523,53760000
07/04/2003,5760,6010,5710,5980,4335.697754,49785000
08/04/2003,5840,6030,5820,5980,4335.697754,40425000
09/04/2003,5840,5880,5720,5730,4154.439941,42470000
10/04/2003,5730,5820,5670,5760,4176.189941,54070000
11/04/2003,5700,5880,5690,5700,4132.688965,39665000
14/04/2003,5670,5880,5670,5710,4139.938477,35175000
15/04/2003,5860,5930,5810,5920,4292.194824,35260000
16/04/2003,6100,6250,6070,6210,4502.454102,55085000
17/04/2003,6140,6210,6040,6040,4379.20166,34275000
18/04/2003,6210,6300,6060,6300,4567.70752,40785000
